TimeStamp,CarPosition.x,CarPosition.y,CarPosition.z,LocalCarPosition.x,LocalCarPosition.y,LocalCarPosition.z,CarRotation.x,CarRotation.y,CarRotation.z,CarRotationQuaternion.x,CarRotationQuaternion.y,CarRotationQuaternion.z,CarRotationQuaternion.w,path_segment_label
1620730210.7575538,-46.575836181640625,211.33450317382812,1203.4208984375,-716.1837768554688,-131.541259765625,-413.02252197265625,0.7259954810142517,223.45384216308594,0.05474128574132919,0.0019015204161405563,-0.9289411306381226,0.0060622189193964005,0.37017303705215454,2
1620730210.769755,-46.770751953125,211.3292236328125,1203.216064453125,-715.9679565429688,-131.53158569335938,-413.2049865722656,0.7219427227973938,223.39466857910156,0.054522138088941574,0.0018870923668146133,-0.9291324019432068,0.006029633805155754,0.36969345808029175,2
1620730210.7817988,-46.770751953125,211.3292236328125,1203.216064453125,-715.9679565429688,-131.53158569335938,-413.2049865722656,0.7219427227973938,223.39466857910156,0.054522138088941574,0.0018870923668146133,-0.9291324019432068,0.006029633805155754,0.36969345808029175,2
1620730210.8070703,-47.157867431640625,211.31846618652344,1202.8082275390625,-715.538330078125,-131.51258850097656,-413.5674133300781,0.7358224391937256,223.2784881591797,0.055619120597839355,0.0019167447462677956,-0.9295060634613037,0.0061476584523916245,0.36875084042549133,2
1620730210.818717,-47.157867431640625,211.31846618652344,1202.8082275390625,-715.538330078125,-131.51258850097656,-413.5674133300781,0.7358224391937256,223.2784881591797,0.055619120597839355,0.0019167447462677956,-0.9295060634613037,0.0061476584523916245,0.36875084042549133,2
1620730210.8421211,-47.3494873046875,211.31300354003906,1202.605712890625,-715.3250122070312,-131.50332641601562,-413.746826171875,0.7559906244277954,223.22264099121094,0.05693122744560242,0.0019679246470332146,-0.929684579372406,0.0063164327293634415,0.3682972192764282,2
1620730210.8669171,-47.72894287109375,211.3019256591797,1202.2034912109375,-714.9014892578125,-131.4852752685547,-414.10198974609375,0.815460205078125,223.1149139404297,0.05965329334139824,0.002130577340722084,-0.930027186870575,0.006809663027524948,0.36742129921913147,2
1620730210.8786516,-47.72894287109375,211.3019256591797,1202.2034912109375,-714.9014892578125,-131.4852752685547,-414.10198974609375,0.815460205078125,223.1149139404297,0.05965329334139824,0.002130577340722084,-0.930027186870575,0.006809663027524948,0.36742129921913147,2
1620730210.8919706,-47.916839599609375,211.29629516601562,1202.00390625,-714.6912841796875,-131.47647094726562,-414.2778015136719,0.848738968372345,223.0624542236328,0.06116185709834099,0.002221795730292797,-0.9301934838294983,0.007085608318448067,0.3669945001602173,2
1620730210.9049358,-48.105682373046875,211.2905731201172,1201.802978515625,-714.4796752929688,-131.4676971435547,-414.45452880859375,0.8700668215751648,223.0103759765625,0.062324050813913345,0.002277366816997528,-0.9303589463233948,0.007263492792844772,0.36657097935676575,2
1620730210.9179015,-48.105682373046875,211.2905731201172,1201.802978515625,-714.4796752929688,-131.4676971435547,-414.45452880859375,0.8700668215751648,223.0103759765625,0.062324050813913345,0.002277366816997528,-0.9303589463233948,0.007263492792844772,0.36657097935676575,2
1620730210.9308662,-48.295440673828125,211.28475952148438,1201.6004638671875,-714.2664184570312,-131.4589385986328,-414.632080078125,0.8821790218353271,222.95779418945312,0.06316328793764114,0.0023059220984578133,-0.9305263161659241,0.007365575060248375,0.36614376306533813,2
1620730210.9428346,-48.295440673828125,211.28475952148438,1201.6004638671875,-714.2664184570312,-131.4589385986328,-414.632080078125,0.8821790218353271,222.95779418945312,0.06316328793764114,0.0023059220984578133,-0.9305263161659241,0.007365575060248375,0.36614376306533813,2
1620730210.9558008,-48.486236572265625,211.2788848876953,1201.3966064453125,-714.0518798828125,-131.45016479492188,-414.810546875,0.8869879245758057,222.9053497314453,0.06340395659208298,0.002315943129360676,-0.930693507194519,0.007406454533338547,0.3657175898551941,2
1620730210.967768,-48.678009033203125,211.27288818359375,1201.1912841796875,-713.8357543945312,-131.4414520263672,-414.989990234375,0.8878305554389954,222.85281372070312,0.06411010026931763,0.002309497445821762,-0.9308609962463379,0.007416611537337303,0.3652907907962799,2
1620730210.9807336,-48.678009033203125,211.27288818359375,1201.1912841796875,-713.8357543945312,-131.4414520263672,-414.989990234375,0.8878305554389954,222.85281372070312,0.06411010026931763,0.002309497445821762,-0.9308609962463379,0.007416611537337303,0.3652907907962799,2
1620730210.9927015,-48.87078857421875,211.26675415039062,1200.984375,-713.6179809570312,-131.4327850341797,-415.1702880859375,0.8875493407249451,222.80029296875,0.06446564942598343,0.0023023132234811783,-0.9310284852981567,0.007416516542434692,0.3648641109466553,2
1620730211.0055983,-49.062713623046875,211.26058959960938,1200.778076171875,-713.40087890625,-131.42422485351562,-415.349853515625,0.897067129611969,222.74887084960938,0.06459014862775803,0.0023282449692487717,-0.9311915636062622,0.007495289668440819,0.3644460141658783,2
1620730211.017266,-49.062713623046875,211.26058959960938,1200.778076171875,-713.40087890625,-131.42422485351562,-415.349853515625,0.897067129611969,222.74887084960938,0.06459014862775803,0.0023282449692487717,-0.9311915636062622,0.007495289668440819,0.3644460141658783,2
1620730211.030071,-49.253753662109375,211.2543182373047,1200.572509765625,-713.1845703125,-131.41583251953125,-415.52850341796875,0.9138169884681702,222.70010375976562,0.06525140255689621,0.0023728953674435616,-0.9313453435897827,0.007634513080120087,0.36404919624328613,2
1620730211.0409195,-49.253753662109375,211.2543182373047,1200.572509765625,-713.1845703125,-131.41583251953125,-415.52850341796875,0.9138169884681702,222.70010375976562,0.06525140255689621,0.0023728953674435616,-0.9313453435897827,0.007634513080120087,0.36404919624328613,2
1620730211.053473,-49.4434814453125,211.2479705810547,1200.3677978515625,-712.9691772460938,-131.40762329101562,-415.7059020996094,0.9366148710250854,222.6520538330078,0.0659601241350174,0.0024362830445170403,-0.9314965009689331,0.007823076099157333,0.36365780234336853,2
1620730211.0661852,-49.6319580078125,211.24160766601562,1200.164306640625,-712.7550048828125,-131.3995361328125,-415.8821716308594,0.9631856083869934,222.6049041748047,0.06662861257791519,0.0025118645280599594,-0.9316444396972656,0.008042220026254654,0.3632736802101135,2
1620730211.0769813,-49.6319580078125,211.24160766601562,1200.164306640625,-712.7550048828125,-131.3995361328125,-415.8821716308594,0.9631856083869934,222.6049041748047,0.06662861257791519,0.0025118645280599594,-0.9316444396972656,0.008042220026254654,0.3632736802101135,2
1620730211.0899863,-49.819122314453125,211.23526000976562,1199.9617919921875,-712.5419921875,-131.3915252685547,-416.0572204589844,0.9918734431266785,222.55853271484375,0.06726191937923431,0.002594313584268093,-0.9317893981933594,0.008278513327240944,0.3628956973552704,2
1620730211.1004064,-49.819122314453125,211.23526000976562,1199.9617919921875,-712.5419921875,-131.3915252685547,-416.0572204589844,0.9918734431266785,222.55853271484375,0.06726191937923431,0.002594313584268093,-0.9317893981933594,0.008278513327240944,0.3628956973552704,2
1620730211.1253479,-50.192138671875,211.22232055664062,1199.5572509765625,-712.116455078125,-131.3758544921875,-416.4059143066406,1.0418905019760132,222.46690368652344,0.0689634308218956,0.002731928601861,-0.9320757985115051,0.008692795410752296,0.3621486723423004,2
1620730211.1364589,-50.192138671875,211.22232055664062,1199.5572509765625,-712.116455078125,-131.3758544921875,-416.4059143066406,1.0418905019760132,222.46690368652344,0.0689634308218956,0.002731928601861,-0.9320757985115051,0.008692795410752296,0.3621486723423004,2
1620730211.1494222,-50.37994384765625,211.2157440185547,1199.3529052734375,-711.9015502929688,-131.36802673339844,-416.5815124511719,1.0540090799331665,222.4205322265625,0.06907131522893906,0.002765793353319168,-0.9322214126586914,0.008792826905846596,0.3617711067199707,2
1620730211.1602123,-50.37994384765625,211.2157440185547,1199.3529052734375,-711.9015502929688,-131.36802673339844,-416.5815124511719,1.0540090799331665,222.4205322265625,0.06907131522893906,0.002765793353319168,-0.9322214126586914,0.008792826905846596,0.3617711067199707,2
1620730211.1736832,-50.568817138671875,211.2091064453125,1199.14697265625,-711.68505859375,-131.36019897460938,-416.7580261230469,1.0592974424362183,222.37380981445312,0.06905363500118256,0.002779030241072178,-0.9323685169219971,0.008836926892399788,0.36139076948165894,2
1620730211.186985,-50.75885009765625,211.2022705078125,1198.939697265625,-711.4669799804688,-131.3524627685547,-416.9356689453125,1.058179497718811,222.32659912109375,0.06880360096693039,0.002773902378976345,-0.9325173497200012,0.008828185498714447,0.3610067069530487,2
1620730211.19872,-50.75885009765625,211.2022705078125,1198.939697265625,-711.4669799804688,-131.3524627685547,-416.9356689453125,1.058179497718811,222.32659912109375,0.06880360096693039,0.002773902378976345,-0.9325173497200012,0.008828185498714447,0.3610067069530487,2
1620730211.210778,-50.9498291015625,211.19534301757812,1198.73095703125,-711.24755859375,-131.34474182128906,-417.1141662597656,1.0523840188980103,222.28109741210938,0.06865669786930084,0.0027533527463674545,-0.9326610565185547,0.008781654760241508,0.3606366217136383,2
1620730211.2221923,-50.9498291015625,211.19534301757812,1198.73095703125,-711.24755859375,-131.34474182128906,-417.1141662597656,1.0523840188980103,222.28109741210938,0.06865669786930084,0.0027533527463674545,-0.9326610565185547,0.008781654760241508,0.3606366217136383,2
1620730211.2482548,-51.329498291015625,211.18136596679688,1198.315185546875,-710.8103637695312,-131.32962036132812,-417.46893310546875,1.062178134918213,222.19725036621094,0.0704696848988533,0.0027629313990473747,-0.9329240322113037,0.008869098499417305,0.35995355248451233,2
1620730211.260545,-51.329498291015625,211.18136596679688,1198.315185546875,-710.8103637695312,-131.32962036132812,-417.46893310546875,1.062178134918213,222.19725036621094,0.0704696848988533,0.0027629313990473747,-0.9329240322113037,0.008869098499417305,0.35995355248451233,2
1620730211.273367,-51.517486572265625,211.1743621826172,1198.1087646484375,-710.5933837890625,-131.3222198486328,-417.6446228027344,1.0785598754882812,222.15835571289062,0.07193148881196976,0.002799432724714279,-0.9330449104309082,0.009008007124066353,0.35963621735572815,2
1620730211.284516,-51.704315185546875,211.1673126220703,1197.9034423828125,-710.3775634765625,-131.31494140625,-417.8191833496094,1.10055673122406,222.12098693847656,0.07311622053384781,0.0028558261692523956,-0.9331604242324829,0.009191762655973434,0.35933104157447815,2
1620730211.2964978,-51.704315185546875,211.1673126220703,1197.9034423828125,-710.3775634765625,-131.31494140625,-417.8191833496094,1.10055673122406,222.12098693847656,0.07311622053384781,0.0028558261692523956,-0.9331604242324829,0.009191762655973434,0.35933104157447815,2
1620730211.3094358,-51.88995361328125,211.16029357910156,1197.6990966796875,-710.1627807617188,-131.3077392578125,-417.99267578125,1.125810146331787,222.08477783203125,0.07398349046707153,0.0029249852523207664,-0.933272123336792,0.009401055052876472,0.3590352535247803,2
1620730211.3209736,-51.88995361328125,211.16029357910156,1197.6990966796875,-710.1627807617188,-131.3077392578125,-417.99267578125,1.125810146331787,222.08477783203125,0.07398349046707153,0.0029249852523207664,-0.933272123336792,0.009401055052876472,0.3590352535247803,2
1620730211.3341756,-52.074462890625,211.1532440185547,1197.4957275390625,-709.948974609375,-131.30064392089844,-418.1650085449219,1.1514892578125,222.04953002929688,0.07397135347127914,0.003002587705850601,-0.9333804845809937,0.009611077606678009,0.35874730348587036,2
1620730211.346378,-52.25775146484375,211.14620971679688,1197.29345703125,-709.7364501953125,-131.29364013671875,-418.33624267578125,1.1768935918807983,222.01516723632812,0.0739891305565834,0.003079032525420189,-0.9334859251976013,0.009818981401622295,0.3584662973880768,2
1620730211.3585436,-52.25775146484375,211.14620971679688,1197.29345703125,-709.7364501953125,-131.29364013671875,-418.33624267578125,1.1768935918807983,222.01516723632812,0.0739891305565834,0.003079032525420189,-0.9334859251976013,0.009818981401622295,0.3584662973880768,2
1620730211.3714392,-52.442108154296875,211.13909912109375,1197.089599609375,-709.5222778320312,-131.28662109375,-418.5084533691406,1.1888312101364136,221.98114013671875,0.07389349490404129,0.003114212304353714,-0.9335912466049194,0.009916854090988636,0.3581886887550354,2
1620730211.3834047,-52.442108154296875,211.13909912109375,1197.089599609375,-709.5222778320312,-131.28662109375,-418.5084533691406,1.1888312101364136,221.98114013671875,0.07389349490404129,0.003114212304353714,-0.9335912466049194,0.009916854090988636,0.3581886887550354,2
1620730211.3968768,-52.627410888671875,211.1319122314453,1196.884521484375,-709.3067626953125,-131.2796173095703,-418.6815185546875,1.1910897493362427,221.9468231201172,0.07376516610383987,0.003119342029094696,-0.9336984157562256,0.009935787878930569,0.3579089939594269,2
1620730211.4108539,-52.81390380859375,211.12469482421875,1196.67822265625,-709.0899047851562,-131.27255249023438,-418.8556823730469,1.1855008602142334,221.91493225097656,0.07420448958873749,0.0030955541878938675,-0.9337983131408691,0.009892483241856098,0.35764938592910767,2
1620730211.4223216,-52.81390380859375,211.12469482421875,1196.67822265625,-709.0899047851562,-131.27255249023438,-418.8556823730469,1.1855008602142334,221.91493225097656,0.07420448958873749,0.0030955541878938675,-0.9337983131408691,0.009892483241856098,0.35764938592910767,2
1620730211.4504635,-53.1900634765625,211.11004638671875,1196.2608642578125,-708.6513671875,-131.25840759277344,-419.2069396972656,1.1600509881973267,221.8577117919922,0.07596331834793091,0.00299694761633873,-0.9339790344238281,0.009692082181572914,0.3571838438510895,2
1620730211.4634295,-53.1900634765625,211.11004638671875,1196.2608642578125,-708.6513671875,-131.25840759277344,-419.2069396972656,1.1600509881973267,221.8577117919922,0.07596331834793091,0.00299694761633873,-0.9339790344238281,0.009692082181572914,0.3571838438510895,2
1620730211.4763944,-53.378021240234375,211.10264587402344,1196.052001953125,-708.4319458007812,-131.25140380859375,-419.3824768066406,1.153200626373291,221.83218383789062,0.0768408328294754,0.002966294065117836,-0.9340591430664062,0.009639644995331764,0.3569759130477905,2
